,Stamp,Activity_ID,User_ID,Hits,Misses,Max_Hits,GamePlayTime,Scores,Translanguage_Level_1,Translanguage_Level_2,Words,Course_ID,Usefulness
6,2021-10-04 10:06:06,easter-colors-game-3,4,8,5,8,279.77457795576123,72.28772557955506,1,3,"['orange', 'blue', 'purple', 'green', 'green', 'red', 'brown', 'purple']",4_0,24.9571346062222
7,2021-10-08 14:46:42,beach-yasmin-puzzle-1,4,4,2,4,284.61898280156976,72.55039577365899,1,2,"['three', 'three', 'four', 'three']",4_0,24.79953248975984
8,2021-10-13 05:04:30,vegetables-yasmin-identification-1,4,12,5,12,281.57170351657743,81.62758789420585,1,2,"['bellpepper', 'potato', 'beetroot', 'eggplant', 'eggplant', 'chili', 'onion', 'carrot', 'corn', 'beetroot', 'potato', 'potato']",4_0,19.353217217431727
9,2021-10-14 01:29:02,farm-yasmin-flashcards-3,4,5,2,7,279.704057318482,59.49675561499374,1,2,"['sheep', 'billygoat', 'mare', 'duck', 'rooster']",4_0,32.631716584958994
0,2021-10-17 10:16:41,values-all-book-23,4,1,0,1,286.6666359940684,84.24560415859013,1,1,['happy'],4_1,15.057528587328212
1,2021-10-22 06:20:36,mycountry-yasmin-videoclip-2,4,1,0,1,277.7970176148785,84.37226165636768,1,1,['sun'],4_1,14.981534088661679
2,2021-10-22 13:23:11,polar-yasmin-flashcards-3,4,6,6,7,288.2033166693664,52.31654204009151,1,3,"['beluga', 'puffin', 'penguin-baby', 'seal', 'orca', 'snow-fox']",4_1,34.214965858427384
3,2021-10-25 22:36:38,values-all-book-31,4,1,0,1,284.8879086560973,84.27132333452504,1,1,['car'],4_1,15.042097081767267
4,2021-10-30 04:08:25,vegetables-yasmin-flashcards-1,4,5,3,5,278.4128794518011,70.55729681256454,1,3,"['corn', 'mushroom', 'chili', 'beetroot', 'eggplant']",4_1,23.270512994943562
5,2021-10-31 21:17:42,mycountry-yasmin-puzzle-1,4,4,1,4,283.19524356659565,80.59129891900588,1,1,"['two', 'two', 'one', 'three']",4_1,17.25011173107876
6,2021-11-02 03:27:21,values-all-book-29,4,1,0,1,278.8601937794946,84.35728954467817,1,1,['delicious'],4_1,14.990517355675388
7,2021-11-05 03:08:52,pets-yasmin-flashcards-1,4,5,3,5,268.6265079662377,70.86013823934451,1,3,"['parrot', 'dog', 'kitten', 'dog', 'dog']",4_1,23.088808138875585
8,2021-11-07 08:17:59,jungle-wendy-puzzle-2,4,6,5,6,276.21106128111586,64.09759028554942,1,3,"['three', 'one', 'five', 'two', 'six', 'one']",4_1,27.146336911152638
9,2021-11-08 05:21:17,travel-yasmin-book-1,4,1,0,1,289.22181003388613,84.20837794722593,1,1,['missing'],4_1,15.079864314146732
0,2021-11-10 14:01:48,amazonjungle-yasmin-flashcards-2,4,9,8,9,276.1914502917295,64.73984623114421,1,3,"['golden-lion-tamarin', 'sloth', 'macaw', 'manatee', 'jabiru', 'monkey', 'capybara', 'golden-lion-tamarin', 'golden-lion-tamarin']",4_2,25.289190546441795
1,2021-11-12 15:17:43,values-all-book-6,4,1,0,1,268.8628997576595,84.49581624972022,1,1,['afraid'],4_2,13.435608535296192
2,2021-11-15 11:39:47,forestanimals-kevin-1,4,1,0,1,275.0054565189093,84.41130141305914,1,1,['hare'],4_2,13.486317437292843
3,2021-11-18 00:46:17,easter-colors-game-2,4,8,5,8,280.77437662057366,72.24762403688378,1,3,"['white', 'black', 'blue', 'black', 'white', 'red', 'red', 'white']",4_2,20.784523862998057
4,2021-11-19 14:13:21,values-all-book-15,4,1,0,1,286.19343356948673,84.25246196939601,1,1,['hello'],4_2,13.581621103490718
5,2021-11-21 09:09:36,farm-poiki-videoclip-1,4,1,0,1,283.32351984596664,84.2938110145092,1,1,['farm'],4_2,13.556811676422802
6,2021-11-25 13:45:28,values-all-book-24,4,1,0,1,280.2904444041054,84.33705791076223,1,1,['angry'],4_2,13.530863538670989
7,2021-11-26 19:56:50,pets-yasmin-flashcards-2,4,6,3,6,280.3060265587184,74.62303755947102,1,2,"['kitten', 'cat', 'guinea-pig', 'tortoise', 'fish', 'dog']",4_2,19.359275749445715
8,2021-11-29 15:17:49,values-all-book-3,4,1,0,1,278.65916512746145,84.36012490266371,1,1,['happy'],4_2,13.517023343530095
9,2021-11-29 16:51:59,fruits-yasmin-identification-1,4,12,6,12,282.57211929625237,78.91146158418232,1,2,"['strawberry', 'strawberry', 'blueberries', 'banana', 'avocado', 'kiwi', 'khaki', 'grapes', 'avocado', 'pear', 'blueberries', 'pear']",4_2,16.786221334618933
0,2021-12-03 09:56:01,farm-poiki-demovideo-2,4,1,0,1,280.6738961597242,84.33161619351043,1,1,['potato'],4_3,13.23649986154785
1,2021-12-05 02:19:16,values-all-book-5,4,1,0,1,273.6439422492773,84.43019903219883,1,1,['hungry'],4_3,13.177350158334809
2,2021-12-05 07:52:49,fruits-yasmin-flashcards-2,4,6,4,6,275.6886650012338,69.44878955868818,1,3,"['melon', 'banana', 'dragonfruit', 'red-currant', 'avocado', 'apple']",4_3,22.1661958424412
3,2021-12-06 17:39:45,cristmas-colors-game-3,4,8,3,8,284.44287673031783,80.09925648621456,1,2,"['brown', 'gray', 'gray', 'beige', 'green', 'yellow', 'orange', 'gray']",4_3,15.775915685925373
4,2021-12-07 22:33:25,fruits-poiki-1,4,1,0,1,271.736784813432,84.456512392903,1,1,['banana'],4_3,13.16156214191231
5,2021-12-12 17:00:27,values-all-book-25,4,1,0,1,283.5319027573724,84.29082271313905,1,1,['hungry'],4_3,13.260975949770677
6,2021-12-14 11:21:11,garden-yasmin-flashcards-1,4,6,3,6,270.97365660561667,74.941845805685,1,2,"['snail', 'mouse', 'spider', 'bee', 'mouse', 'spider']",4_3,18.870362094243102
7,2021-12-15 21:58:24,values-all-book-32,4,1,0,1,285.72631086509614,84.25922055865159,1,1,['blue'],4_3,13.279937242463152
8,2021-12-17 17:09:23,africanjungle-yasmin-flashcards-1,4,7,4,7,275.8858583785286,73.35302941829245,1,3,"['buffalo', 'tiger', 'giraffe', 'giraffe', 'giraffe', 'buffalo', 'giraffe']",4_3,19.823651926678636
9,2021-12-22 10:51:41,values-all-book-16,4,1,0,1,268.41027141082265,84.50196839936423,1,1,['please'],4_3,13.134288538035568
0,2021-09-21 23:09:35,polar-yasmin-flashcards-2,5,6,3,6,293.90265583983694,74.13923671324939,1,2,"['penguin-baby', 'polar-bear', 'walrus', 'walrus', 'sealion', 'seal']",5_0,20.15005334931866
1,2021-09-25 01:46:13,pirate-all-puzzle-1,5,8,4,8,284.1293119296787,76.11201346689887,1,2,"['two', 'seven', 'five', 'four', 'two', 'three', 'one', 'one']",5_0,18.96638729712897
2,2021-09-28 15:43:24,values-all-book-20,5,1,0,1,281.11796114853706,84.32530499325188,1,1,['stressed'],5_0,14.038412381317169
3,2021-09-30 14:21:48,values-all-book-22,5,1,0,1,290.39398310351095,84.19119008211206,1,1,['happy'],5_0,14.118881328001061
4,2021-10-02 16:10:26,values-all-book-38,5,1,0,1,293.82741057160683,84.1404448409649,1,1,['happy'],5_0,14.149328472689353
5,2021-10-05 22:21:18,values-all-book-6,5,1,0,1,285.4453690938387,84.26328006260928,1,1,['scared'],5_0,14.075627339702725
6,2021-10-05 22:37:01,mycountry-wendy-puzzle-1,5,6,2,8,296.8556497847421,63.582955424951074,1,1,"['four', 'five', 'four', 'three', 'seven', 'two']",5_0,26.483822122297653
7,2021-10-06 21:46:34,vegetables-poiki-identification-1,5,12,4,12,283.72543559738523,84.18755833078895,1,2,"['lettuce', 'potato', 'chili', 'chili', 'corn', 'zucchini', 'cassava', 'eggplant', 'bellpepper', 'cauliflower', 'cauliflower', 'beetroot']",5_0,14.121060378794928
8,2021-10-08 13:58:58,fruits-yasmin-flashcards-1,5,5,2,5,288.0942302895945,76.6470435819389,1,2,"['pineapple', 'lemon', 'grapes', 'pineapple', 'blueberries']",5_0,18.645369228104954
9,2021-10-09 18:47:33,farm-yasmin-flashcards-3,5,7,4,7,296.3030377994726,72.57108807152741,1,3,"['ox', 'foal', 'rooster', 'lamb', 'duck', 'sheep', 'goat']",5_0,21.090942534351846
0,2021-10-12 23:21:45,values-all-book-13,5,1,0,1,280.9169825878718,84.3281626037763,1,1,['help'],5_1,16.161573005646325
1,2021-10-14 20:52:40,values-all-book-3,5,1,0,1,286.73576823619936,84.24460132207525,1,1,['happy'],5_1,16.211709774666957
2,2021-10-19 06:00:28,vegetables-yasmin-flashcards-2,5,4,3,6,281.5266071464694,47.9138757755287,1,2,"['peas', 'cauliflower', 'chili', 'celery']",5_1,38.01014510259489
3,2021-10-22 02:15:50,pets-yasmin-flashcards-1,5,5,3,5,279.8150455597647,70.5130190147668,1,3,"['cat', 'cat', 'fish', 'cat', 'dog']",5_1,24.45065915905203
4,2021-10-24 04:04:12,amazonjungle-yasmin-flashcards-1,5,7,3,8,291.57969446718494,69.80509955400503,1,2,"['macaw', 'heron', 'manatee', 'tapir', 'manatee', 'sloth', 'toucan']",5_1,24.875410835509093
5,2021-10-26 04:25:22,values-all-book-5,5,1,0,1,289.69112736842555,84.20150457541207,1,1,['food'],5_1,16.237567822664865
6,2021-10-29 16:43:21,fruits-yasmin-flashcards-2,5,5,3,6,288.70816447859335,60.993440475901224,1,2,"['raspberry', 'melon', 'dragonfruit', 'guava', 'banana']",5_1,30.162406282371375
7,2021-10-31 18:59:22,theatre-all-videoclip-1,5,1,0,1,297.8912051126839,84.0796121592416,1,1,['one'],5_1,16.310703272367146
8,2021-11-04 02:32:07,vegetables-yasmin-flashcards-1,5,4,2,5,286.63934121990894,60.694344703264164,1,2,"['beetroot', 'corn', 'cassava', 'broccoli']",5_1,30.34186374595361
9,2021-11-04 08:13:41,values-all-book-40,5,1,0,1,285.35565073221943,84.26457561822616,1,1,['stressed'],5_1,16.199725196976413
0,2021-09-24 13:47:48,fruits-wendy-identification-1,6,10,9,12,318.71396881074776,55.6736670073603,1,3,"['melon', 'plum', 'lemon', 'avocado', 'grapes', 'blueberries', 'khaki', 'strawberry', 'pomegranate', 'papaya']",6_0,35.17621094695688
1,2021-09-25 20:59:32,fruits-yasmin-flashcards-2,6,4,5,6,322.7948864865418,35.701776703021494,1,3,"['tangerine', 'khaki', 'cherry', 'avocado']",6_0,47.15934512956016
2,2021-09-26 16:00:14,values-all-book-1,6,1,0,1,322.53915294060334,83.69274328207058,1,1,['orange'],6_0,18.364765182130707
3,2021-09-29 07:24:07,colors-poiki-game-2,6,5,4,6,320.493337269079,54.46019028676826,1,3,"['blue', 'red', 'green', 'green', 'green']",6_0,35.9042969793121
4,2021-10-01 17:57:45,beach-yasmin-puzzle-2,6,3,3,4,315.76974906749246,43.60411231268543,1,3,"['two', 'four', 'three']",6_0,42.4179437637618
5,2021-10-04 13:25:06,fruits-yasmin-identification-1,6,12,4,12,311.7232798084516,82.7265605194402,1,2,"['strawberry', 'strawberry', 'melon', 'grapes', 'tomato', 'strawberry', 'grapes', 'blueberries', 'melon', 'blueberries', 'mango', 'kiwi']",6_0,18.94447483970894
6,2021-10-08 08:09:46,colors-wendy-game-1,6,8,3,8,322.90938171042444,78.42755641919872,1,2,"['green', 'gray', 'green', 'yellow', 'red', 'red', 'red', 'brown']",6_0,21.523877299853822
7,2021-10-12 18:19:02,farm-poiki-demovideo-1,6,1,0,1,316.62997808595145,83.7882937064879,1,1,['two'],6_0,18.307434927480312
8,2021-10-15 05:45:17,values-all-book-4,6,1,0,1,318.606958577247,83.75652290920588,1,1,['angry'],6_0,18.326497405849526
9,2021-10-16 19:17:24,seanimals-flashcards-video-1,6,1,0,1,324.64299123785923,83.6582980694348,1,1,['shark'],6_0,18.385432309712172
0,2021-10-19 03:24:25,farm-wendy-demovideo-1,6,1,0,1,328.6995380148689,83.59124982595623,1,1,['plum'],6_1,14.739206401791284
1,2021-10-23 04:35:00,fruits-yasmin-flashcards-3,6,5,5,7,323.4108766979824,44.01810547500596,1,3,"['caju', 'jabuticaba', 'orange', 'tangerine', 'orange']",6_1,38.483093012361444
2,2021-10-27 13:40:30,vegetables-poiki-1,6,1,0,1,316.8096238380472,83.78541490213425,1,1,['beetroot'],6_1,14.62270735608447
3,2021-10-31 15:15:09,farm-poiki-demovideo-4,6,1,0,1,319.7744334815333,83.7376682902335,1,1,['broccoli'],6_1,14.65135532322492
4,2021-11-01 13:54:04,fairytales-uglyduckling-cartoon-1,6,1,0,1,320.3956086196477,83.72760825738243,1,1,['cat'],6_1,14.657391342935563
5,2021-11-06 13:55:13,farm-kevin-demovideo-2,6,1,0,1,318.73842299812554,83.75440321573194,1,1,['horse'],6_1,14.641314367925855
6,2021-11-09 17:58:45,daycare-all-book-1,6,1,0,1,315.4332391469529,83.80742965203751,1,1,['doll'],6_1,14.609498506142511
7,2021-11-10 04:04:57,clothes-wendy-identification-2,6,10,6,12,319.2222231240186,63.64525257892097,1,2,"['underpants', 'overall', 'shirt', 'underpants', 'jacket', 'underpants', 'pants', 'sweater', 'boots', 'shirt']",6_1,26.70680475001244
8,2021-11-13 19:14:15,farm-poiki-demovideo-2,6,1,0,1,319.1523515882375,83.74772344229406,1,1,['broccoli'],6_1,14.645322231988583
9,2021-11-18 17:44:40,values-all-book-18,6,1,0,1,313.62305537928955,83.83623692617769,1,1,['scared'],6_1,14.592214141658406
0,2021-11-20 18:02:57,farm-poiki-videoclip-1,6,1,0,1,311.8101110129992,83.86492196038033,1,1,['farm'],6_2,18.140438554475846
1,2021-11-24 03:33:26,farm-none-demovideo-1,6,0,1,1,314.96981571039805,3.814820364213779,2,3,[],6_2,66.17049951217578
2,2021-11-25 17:35:08,values-all-book-19,6,1,0,1,315.89225087198434,83.8000985866885,1,1,['delicious'],6_2,18.17933257869094
3,2021-11-26 19:17:45,environment-yasmin-identification-1,6,9,7,12,318.3170870386189,54.36249023581604,1,3,"['bitten-apple', 'milk-box', 'milk-box', 'banana-peel', 'leftovers', 'leftovers', 'bitten-apple', 'banana-peel', 'milk-box']",6_2,35.84189758921442
4,2021-11-30 09:27:47,instruments-yasmin-flashcards-1,6,5,2,5,326.72460338962543,75.30350217824314,1,2,"['xylophone', 'drums', '', 'violin', 'flute']",6_2,23.277290423758163
5,2021-11-30 09:50:11,colors-kevin-game-1,6,7,4,8,317.0644045846473,64.69521426714476,1,2,"['yellow', 'beige', 'orange', 'red', 'yellow', 'green', 'red']",6_2,29.642263170417188
6,2021-12-04 12:39:07,mycountry-yasmin-puzzle-1,6,4,2,4,316.2986265299716,71.58719859392835,1,2,"['four', 'four', 'two', 'four']",6_2,25.507072574347035
7,2021-12-07 04:08:28,values-all-book-12,6,1,0,1,322.7488300765408,83.68932037869082,1,1,['brown'],6_2,18.24579950348955
8,2021-12-07 15:57:52,forestanimals-kevin-2,6,1,0,1,318.57720252797765,83.75700256558851,1,1,['bee'],6_2,18.20519019135094
9,2021-12-08 06:19:16,mycountry-wendy-videoclip-1,6,1,0,1,325.71638436223816,83.64063760170454,1,1,['star'],6_2,18.27500916968132
0,2021-12-11 12:19:23,forestanimals-kevin-video-1,6,1,0,1,320.413055160781,83.72732542593212,1,1,['caterpillar'],6_3,16.29460616503139
1,2021-12-15 21:15:01,lab-wendy-demovideo-1,6,1,0,1,315.89232741490235,83.80009736330106,1,1,['purple'],6_3,16.250943002610022
2,2021-12-17 06:56:08,socialcodes-all-cartoon-8,6,1,0,1,327.4377301931628,83.6121947074906,1,1,['delicious'],6_3,16.3636845960963
3,2021-12-22 04:26:53,fruits-poiki-1,6,1,0,1,323.7311489181169,83.67325475682422,1,1,['banana'],6_3,16.327048566496128
4,2021-12-22 16:33:34,vegetables-yasmin-flashcards-2,6,6,2,6,322.1929241770216,78.39250285979672,1,2,"['celery', 'broccoli', 'mushroom', 'corn', 'cabbage', 'cabbage']",6_3,19.49549970471263
5,2021-12-26 23:07:17,numbers-yasmin-video-1,6,1,0,1,320.6344548846072,83.72373490651705,1,1,['one'],6_3,16.29676047668043
6,2021-12-28 22:48:49,vegetables-wendy-identification-1,6,8,5,12,326.2743019943611,52.57966052114523,1,2,"['lettuce', 'asparagus', 'onion', 'brussels-sprouts', 'cauliflower', 'mushroom', 'cucumber', 'cabbage']",6_3,34.98320510790352
7,2021-12-29 08:39:56,instruments-yasmin-flashcards-2,6,2,3,6,321.49431672580954,19.753702134966446,2,2,"['piano', 'tambourine']",6_3,54.67878013961079
8,2021-12-30 17:43:13,values-all-book-2,6,1,0,1,318.3624259833988,83.76046335448103,1,1,['happy'],6_3,16.27472340790204
9,2022-01-02 00:09:57,farm-poiki-demovideo-3,6,1,0,1,321.96968258177304,83.70202845477903,1,1,['carrot'],6_3,16.309784347723244
0,2021-09-21 19:19:34,values-all-book-22,7,1,0,1,284.9023964625202,84.27111449741383,1,1,['sad'],7_0,18.419048117570348
1,2021-09-26 02:46:05,amazonjungle-yasmin-flashcards-3,7,10,5,10,282.8261958782066,77.60074743400499,1,2,"['giant-anteater', 'seriema', 'heron', 'capybara', 'golden-lion-tamarin', 'crocodile', 'monkey', 'toucan', 'toucan', 'maned-wolf']",7_0,22.42126835561566
2,2021-09-26 18:51:24,country-none-book-1,7,0,1,1,280.2567909502492,4.337535145275989,2,3,[],7_0,66.37919572885305
3,2021-09-29 09:26:17,polar-yasmin-flashcards-2,7,6,4,6,280.73094510951097,69.27493142725072,1,3,"['walrus', 'seagull', 'sealion', 'snow-fox', 'penguin', 'snow-fox']",7_0,27.416757959668217
4,2021-10-02 15:36:35,easter-colors-game-2,7,8,4,8,277.47432878744604,76.37944453244405,1,2,"['blue', 'orange', 'blue', 'white', 'yellow', 'brown', 'purple', 'brown']",7_0,23.15405009655222
5,2021-10-04 09:19:58,sea-yasmin-flashcards-3,7,7,5,7,274.6217962262311,68.82817777016048,1,3,"['octopus', 'starfish', 'oyster', 'seahorse', 'crab', 'octopus', 'squid']",7_0,27.684810153922363
6,2021-10-08 18:01:57,farm-yasmin-flashcards-3,7,7,3,7,275.013304987384,77.95663184696771,1,2,"['bird', 'chick', 'foal', 'goatling', 'calf', 'ox', 'chick']",7_0,22.207737707838024
7,2021-10-10 03:31:05,pirate-all-puzzle-1,7,8,6,8,288.107467226925,67.9491241953964,1,3,"['seven', 'three', 'three', 'six', 'four', 'three', 'four', 'one']",7_0,28.212242298780815
8,2021-10-10 05:49:37,environment-poiki-identification-1,7,11,9,12,276.81079721763206,64.52722565722394,1,3,"['melted-icecream', 'melted-icecream', 'broken-mirror', 'fishbone', 'toothbrush', 'broken-mirror', 'paper-box', 'plastic-box', 'toothbrush', 'broken-bottle', 'milk-box']",7_0,30.26538142168429
9,2021-10-10 10:46:59,values-all-book-6,7,1,0,1,280.636509251542,84.33214709339575,1,1,['scared'],7_0,18.3824285599812
0,2021-10-13 20:34:49,lab-wendy-demovideo-1,7,1,0,1,280.39586075585953,84.33556264662364,1,1,['black'],7_1,14.566699620894676
1,2021-10-16 15:39:38,amazonjungle-yasmin-flashcards-2,7,9,8,9,270.7289963024305,64.96658364737742,1,3,"['tapir', 'heron', 'capybara', 'crocodile', 'capybara', 'tapir', 'crocodile', 'toucan', 'monkey']",7_1,26.188087020442413
2,2021-10-21 09:18:57,pets-yasmin-flashcards-1,7,5,2,5,271.429769419755,77.17449805116327,1,2,"['kitten', 'birdie', 'dog', 'cat', 'bunny']",7_1,18.8633383781709
3,2021-10-26 02:00:13,farm-poiki-demovideo-3,7,1,0,1,277.22960916868396,84.38022874413778,1,1,['carrot'],7_1,14.539899962386192
4,2021-10-30 15:15:45,shapes-tangran-video-3,7,1,0,1,276.6964219673165,84.3877004794386,1,1,['square'],7_1,14.535416921205698
5,2021-10-30 20:22:46,fruits-yasmin-identification-1,7,10,9,12,281.0358014046368,57.65401025385779,1,3,"['melon', 'melon', 'blueberries', 'pear', 'apple', 'kiwi', 'pineapple', 'mango', 'orange', 'kiwi']",7_1,30.575631056554187
6,2021-11-03 14:21:13,values-all-book-8,7,1,0,1,275.68537298599506,84.40182915784335,1,1,['toilet'],7_1,14.52693971416285
7,2021-11-07 02:35:20,values-all-book-10,7,1,0,1,282.77063789163384,84.30172893388,1,1,['bed'],7_1,14.586999848540861
8,2021-11-10 09:18:38,fruits-yasmin-flashcards-3,7,6,4,7,280.390854844392,61.7567227392399,1,3,"['passionfruit', 'red-currant', 'pomegranate', 'passionfruit', 'banana', 'khaki']",7_1,28.114003565324925
9,2021-11-13 22:52:16,weather-all-puzzle-1,7,10,2,10,277.4841183582255,87.44020512471667,1,1,"['one', 'five', 'six', 'eight', 'four', 'seven', 'six', 'six', 'ten', 'three']",7_1,12.70391413403886
0,2021-11-18 11:16:23,vegetables-wendy-identification-1,7,12,6,12,284.5532283611499,78.81299972007697,1,2,"['cauliflower', 'lettuce', 'corn', 'mushroom', 'corn', 'bellpepper', 'red-onions', 'bellpepper', 'leek', 'potato', 'onion', 'corn']",7_2,21.66377145228083
1,2021-11-21 16:10:07,forest-yasmin-flashcards-3,7,8,4,8,283.9580076510118,76.11897681788675,1,2,"['hedgehog', 'swan', 'goose', 'armadillo', 'squirrel', 'hedgehog', 'hedgehog', 'fox']",7_2,23.280185193594967
2,2021-11-23 12:56:28,values-all-book-3,7,0,1,1,278.54204675463876,4.361775826618747,2,3,[],7_2,66.33450578835577
3,2021-11-26 05:34:11,vehicles-all-video-1,7,1,0,1,277.14130516090444,84.3814671723542,1,1,['ship'],7_2,18.32269098091449
4,2021-11-27 06:35:16,vegetables-yasmin-flashcards-1,7,4,4,5,275.6992330753767,48.242356911904515,1,3,"['onion', 'bellpepper', 'corn', 'cassava']",7_2,40.0061571371843
5,2021-11-30 05:07:09,colors-kevin-game-3,7,8,6,8,275.50442188259365,68.45738968761054,1,3,"['purple', 'white', 'green', 'yellow', 'white', 'purple', 'green', 'white']",7_2,27.877137471760687
6,2021-11-30 06:15:47,pets-yasmin-flashcards-2,7,5,2,6,280.99494747202596,66.59907513391306,1,2,"['fish', 'parrot', 'cat', 'birdie', 'parakeet']",7_2,28.992126203979176
7,2021-12-01 00:27:49,science-wendy-puzzle-1,7,8,3,8,276.4507290892695,80.4200155725205,1,2,"['six', 'eight', 'two', 'three', 'five', 'three', 'five', 'seven']",7_2,20.699561940814714
8,2021-12-02 16:32:57,values-all-book-15,7,1,0,1,275.9564123401023,84.39804665297159,1,1,['goodbye'],7_2,18.312743292544063
9,2021-12-06 15:22:49,celebrations-all-videoclip-1,7,1,0,1,274.4793800710037,84.41861439596768,1,1,['happy'],7_2,18.300402646746406
0,2021-09-23 01:27:14,values-all-book-4,8,1,0,1,244.12835208339575,84.81681542661013,1,1,['angry'],8_0,13.79990601657554
1,2021-09-24 18:06:44,seanimals-flashcards-video-1,8,1,0,1,249.3993399498335,84.75100517827616,1,1,['shark'],8_0,13.839392165575925
2,2021-09-27 20:38:45,colors-poiki-game-2,8,5,3,6,251.5923051546551,62.236123819316234,1,2,"['green', 'white', 'black', 'green', 'black']",8_0,27.348320980951883
3,2021-09-28 01:39:35,values-all-book-7,8,1,0,1,254.49920459031853,84.68599344569971,1,1,['scared'],8_0,13.878399205121795
4,2021-09-28 21:23:36,colors-wendy-game-1,8,8,2,8,257.14524163618506,85.15711876770152,1,1,"['gray', 'white', 'purple', 'purple', 'orange', 'green', 'brown', 'green']",8_0,13.595724011920709
